Product Title,URL,Description,Details
Gloria 80385-202,https://textil.eu/en/p-27813/gloria-80385-202-childrens-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '80385-202', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Orange', 'Motive': ""Children's"", 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Renoir Vyella UNI-9483,https://textil.eu/en/p-27158/renoir-vyella-uni-9483-unicoloured-2-ply-twill-orange-100-cotton/,Dvojmo skaný kepr,"{'Design': 'UNI-9483', 'Fabric': '2-ply twill', 'Material': '100% cotton', 'Colour': 'Orange', 'Motive': 'Unicoloured', 'Weight': '133 gsm', 'Width': '146-150 cm', 'Thread': '60x46', 'Yarn': 'Ne 100/2', 'VAT rate': '21.0%'}"
Sateen Trachten UNI-9665,https://textil.eu/en/p-30479/sateen-trachten-uni-9665-cotton-sateen-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': 'UNI-9665', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Olympia UNI-9384,https://textil.eu/en/p-27623/olympia-uni-9384-unicoloured-cotton-poplin-orange-100-cotton/,"Cotton poplin is a dense linen weave fabric with predominantly warp yarns generally made from 100% cotton. The fabric has a matt gloss finish and a fine transverse ribbing on the surface.
Characteristics: The fabric is very soft, firm, flowing and pleasant to the touch.
Our high-quality cotton poplin is used for making shirts, blouses, skirts, women's dresses, overalls, underwear, linen and linings.
It can also be used to make fashion accessories or use for decorative purposes.
Our poplins include: Olympia, Prim, Savoy, Barocco, Cobra, Milano, Pelle D´uovo, Olbia.","{'Design': 'UNI-9384', 'Fabric': 'Cotton poplin', 'Material': '100% cotton', 'Colour': 'Orange', 'Motive': 'Unicoloured', 'Weight': '105 gsm', 'Width': '140-150 cm', 'Thread': '57x29', 'Yarn': 'Ne 50/1', 'VAT rate': '21.0%'}"
Gloria 1435624-27,https://textil.eu/en/p-28446/gloria-1435624-27-dots-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1435624-27', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue, Red', 'Motive': 'Dots', 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Olympia 80146-02,https://textil.eu/en/p-28069/olympia-80146-02-floral-cotton-poplin-blue-100-cotton/,"Cotton poplin is a dense linen weave fabric with predominantly warp yarns generally made from 100% cotton. The fabric has a matt gloss finish and a fine transverse ribbing on the surface.
Characteristics: The fabric is very soft, firm, flowing and pleasant to the touch.
Our high-quality cotton poplin is used for making shirts, blouses, skirts, women's dresses, overalls, underwear, linen and linings.
It can also be used to make fashion accessories or use for decorative purposes.
Our poplins include: Olympia, Prim, Savoy, Barocco, Cobra, Milano, Pelle D´uovo, Olbia.","{'Design': '80146-02', 'Fabric': 'Cotton poplin', 'Material': '100% cotton', 'Colour': 'Blue, Yellow', 'Motive': 'Floral, Animals', 'Weight': '105 gsm', 'Width': '140-150 cm', 'Thread': '57x29', 'Yarn': 'Ne 50/1', 'VAT rate': '21.0%'}"
Diana Soft 1474372-18,https://textil.eu/en/p-30562/diana-soft-1474372-18-floral-cotton-plain-beige-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1474372-18', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Beige, Red', 'Motive': 'Floral, Ornaments', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Gloria 1480983-02,https://textil.eu/en/p-27073/gloria-1480983-02-stripes-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1480983-02', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue, Yellow', 'Motive': 'Stripes', 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Diana Soft 1478874-15,https://textil.eu/en/p-28073/diana-soft-1478874-15-dots-cotton-plain-pink-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1478874-15', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Pink, Green', 'Motive': 'Dots', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Glorima ACRYL 1479222-07,https://textil.eu/en/p-27260/glorima-acryl-1479222-07-ornaments-plain-acrylat-coated-matt-blue-100-cotton100-acryl/,"During production, an acrylic coating is applied to cotton canvas, therefore creating a relatively flexible, waterproof and pleasant material. Prior to the acrylic coating itself, the fabric undergoes a hydrophobic treatment to prevent the acrylic product from passing through the fabric. Therefore, the acrylic coating is only applied on the front side and the structure of the cotton is preserved on the reverse side.
The fabric with an acrylic coating is easy to wash with water, it is not necessary to wash it in a washing machine. Although, if you still want to wash the fabric we recommend washing unfolded at 30 °C and very gently. The fabric lasts 20 washing cycles. Ironing only on the reverse side at a very low temperature up to 150 °C. The fabric has great colour fastness even in bad weather and long life. You will surely enjoy its easy maintenance.
Thanks to this treatment, you can use the fabric both indoors and outdoors. It can be used to make tablecloths, bags, pillows, aprons and bibs, bags for gymnastics or snacks, bags for cosmetics, cases for electronics and much more. It can also be used to renovate changing tables or dining chairs.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1479222-07', 'Fabric': 'Plain - ACRYLAT coated, matt', 'Material': '100% cotton/100% ACRYL', 'Colour': 'Blue, Green', 'Motive': 'Ornaments', 'Weight': '140 gsm', 'Width': '140-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Javanaise double folded 1479463-20,https://textil.eu/en/p-28081/javanaise-double-folded-1479463-20-ornaments-viscose-white-100-viscose/,"Viscose is a fibre that is made on the basis of regenerated cellulose. It‘s composed of pure cellulose obtained from cotton processing as waste or wood processing. Therefore it’s chemically made from natural raw materials.
Characteristics: Very comfortable to wear, very absorbent, soft and cool fabric.
Our quality viscose can be used to make outerwear, scarves, skirts and tops.
The viscose we offer is called Javanaise.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1479463-20', 'Fabric': 'Viscose', 'Material': '100% viscose', 'Colour': 'White, Green', 'Motive': 'Ornaments', 'Weight': '115 gsm', 'Width': '138-142 cm', 'Thread': '45x26', 'Yarn': 'viskózová stříž', 'VAT rate': '21.0%'}"
Arado PVC 1480381-501,https://textil.eu/en/p-27168/arado-pvc-1480381-501-mix-twill-pvc-coated-glossy-white-100-cotton100-pvc/,"Cotton twill is a weave that is created by a set of oblique parallel rows running on the fabric surface from right to left, or in an opposite direction
  PVC is the name for polyvinyl chloride substance. This layer of PVC is applied during production to cotton twill, therefore creating a very pleasant material that is relatively flexible, pliable and either matte or glossy. Working with PVC or laminated cotton is relatively simple and does not fray at all.
The possibilities of use are wide, especially where you want to ensure a certain degree of waterproofness, quick and easy cleaning, and at the same time great resistance to dirt. The laminated cotton is fabric for making tablecloths as well as it can also be used to sew work aprons and bibs, bags for gymnastics or snacks, cosmetic bags, waterproof hats, electronics cases and much more. It can also be used to renovate changing tables or dining chairs.
The use of PVC fabrics is really extensive. You can also find most of our laminated materials in non-laminated form, which opens up many possibilities for combining and harmonising your interior and exterior.","{'Design': '1480381-501', 'Fabric': 'Twill - PVC coated, glossy', 'Material': '100% cotton/100% PVC', 'Colour': 'White, Black', 'Motive': 'Mix', 'Weight': '300 gsm', 'Width': '142-152 cm', 'Thread': '46x23', 'Yarn': 'Ne 24/1 Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft 1474691-113,https://textil.eu/en/p-30525/diana-soft-1474691-113-dots-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1474691-113', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue, White', 'Motive': 'Dots', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft UNI-BLACK,https://textil.eu/en/p-29712/diana-soft-uni-black-unicoloured-cotton-plain-black-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': 'UNI-BLACK', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Black', 'Motive': 'Unicoloured', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft double folded 80338-06,https://textil.eu/en/p-27942/diana-soft-double-folded-80338-06-floral-cotton-plain-pink-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '80338-06', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Pink', 'Motive': 'Floral, Stripes', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Glorima PVC 1478271-559,https://textil.eu/en/p-29127/glorima-pvc-1478271-559-floral-plain-pvc-coated-glossy-black-100-cotton100-pvc/,Bavlněné plátno - PVC povrstvení,"{'Design': '1478271-559', 'Fabric': 'Plain - PVC coated, glossy', 'Material': '100% cotton/100% PVC', 'Colour': 'Black, Green', 'Motive': 'Floral', 'Weight': '173 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Cesare D23542-0050,https://textil.eu/en/p-28034/cesare-d23542-0050-checks-twisted-twill-blue-100-cotton/,Skaný kepr,"{'Design': 'D23542-0050', 'Fabric': 'Twisted twill', 'Material': '100% cotton', 'Colour': 'Blue', 'Motive': 'Checks', 'Weight': '133 gsm', 'Width': '146-150 cm', 'Thread': '60x46', 'Yarn': 'Ne 100/2 Ne 50/1', 'VAT rate': '21.0%'}"
Arado UNI-9473,https://textil.eu/en/p-28595/arado-uni-9473-unicoloured-cotton-twill-grey-100-cotton/,"Cotton twill is a weave that is created by a set of oblique parallel rows running on the fabric surface from right to left, or in an opposite direction.
Characteristics: The fabric is extremely strong, durable, warm, non-pilling and dries relatively quickly.
Our quality cotton twill can be used for shirts, suits, women's dresses, uniforms, upholstery and linings. Its most common use is in denim production, which is used to sew jeans.
Our twill weave materials include: Art.185, Iseo Twill, Swing, Cindy, Duca, Kepr.","{'Design': 'UNI-9473', 'Fabric': 'Cotton twill', 'Material': '100% cotton', 'Colour': 'Grey', 'Motive': 'Unicoloured', 'Weight': '185 gsm', 'Width': '142-152 cm', 'Thread': '46x23', 'Yarn': 'Ne 24/1 Ne 20/1', 'VAT rate': '21.0%'}"
Diana Acryl 1479251-614,https://textil.eu/en/p-29006/diana-acryl-1479251-614-floral-plain-acrylat-coated-matt-violet-100-cotton100-acryl/,"During production, an acrylic coating is applied to cotton canvas, therefore creating a relatively flexible, waterproof and pleasant material. Prior to the acrylic coating itself, the fabric undergoes a hydrophobic treatment to prevent the acrylic product from passing through the fabric. Therefore, the acrylic coating is only applied on the front side and the structure of the cotton is preserved on the reverse side.
The fabric with an acrylic coating is easy to wash with water, it is not necessary to wash it in a washing machine. Although, if you still want to wash the fabric we recommend washing unfolded at 30 °C and very gently. The fabric lasts 20 washing cycles. Ironing only on the reverse side at a very low temperature up to 150 °C. The fabric has great colour fastness even in bad weather and long life. You will surely enjoy its easy maintenance.
Thanks to this treatment, you can use the fabric both indoors and outdoors. It can be used to make tablecloths, bags, pillows, aprons and bibs, bags for gymnastics or snacks, bags for cosmetics, cases for electronics and much more. It can also be used to renovate changing tables or dining chairs.","{'Design': '1479251-614', 'Fabric': 'Plain - ACRYLAT coated, matt', 'Material': '100% cotton/100% ACRYL', 'Colour': 'Violet, Beige', 'Motive': 'Floral', 'Weight': '174 gsm', 'Width': '140-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Bormio Vyella 1478781-229,https://textil.eu/en/p-28741/bormio-vyella-1478781-229-stripes-cotton-sateen-white-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '1478781-229', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'White, Brown', 'Motive': 'Stripes', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Gloria UNI-9527 B-GRADE,https://textil.eu/en/p-26860/gloria-uni-9527-b-grade--unicoloured-cotton-plain-green-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Glorima, Mondial, Ari, Aruna, Gloria, Cleveland, Donna, Olbia.","{'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Green', 'Motive': 'Unicoloured', 'Weight': '115 gsm', 'Width': '145 cm', 'Thread': '31x26', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Diana Soft 82432-301,https://textil.eu/en/p-30756/diana-soft-82432-301-childrens-cotton-plain-beige-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '82432-301', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Beige, Green', 'Motive': ""Children's, Animals"", 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Sateen Trachten 1481281-08,https://textil.eu/en/p-30282/sateen-trachten-1481281-08-floral-cotton-sateen-beige-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '1481281-08', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Beige, Green', 'Motive': 'Floral', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Sateen Trachten UNI-9241,https://textil.eu/en/p-30451/sateen-trachten-uni-9241-unicoloured-cotton-sateen-burgundy-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': 'UNI-9241', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Burgundy', 'Motive': 'Unicoloured', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Diana 1481075-06,https://textil.eu/en/p-28037/diana-1481075-06-childrens-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1481075-06', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue, White', 'Motive': ""Children's, Mix"", 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Sateen 67832-355,https://textil.eu/en/p-27253/sateen-67832-355-floral-cotton-sateen-blue-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '67832-355', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Blue, Brown', 'Motive': 'Floral', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Gloria double folded 80349-302,https://textil.eu/en/p-28327/gloria-double-folded-80349-302-ornaments-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '80349-302', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue', 'Motive': 'Ornaments', 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Diana Soft 80440-301,https://textil.eu/en/p-29125/diana-soft-80440-301-childrens-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '80440-301', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue, Violet', 'Motive': ""Children's"", 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Bormio Vyella 70560-410,https://textil.eu/en/p-29058/bormio-vyella-70560-410-abstract-cotton-sateen-brown-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '70560-410', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Brown', 'Motive': 'Abstract', 'Weight': '130 gsm', 'Width': '142-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Sateen Trachten 1480311-14 B-GRADE,https://textil.eu/en/p-22217/sateen-trachten-1480311-14-b-grade--stripes-cotton-sateen-violet-100-cotton/,"Cotton poplin is a dense linen weave fabric with predominantly warp yarns generally made from 100% cotton. The fabric has a matt gloss finish and a fine transverse ribbing on the surface.
Characteristics: The fabric is very soft, firm, flowing and pleasant to the touch.
Our high-quality cotton poplin is used for making shirts, blouses, skirts, women's dresses, overalls, underwear, linen and linings.
It can also be used to make fashion accessories or use for decorative purposes.
Our poplins include: Olympia, Prim, Savoy, Barocco, Cobra, Milano, Pelle D´uovo, Olbia.","{'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Violet', 'Motive': 'Stripes', 'Weight': '130 gsm', 'Width': '150 cm', 'Thread': '51x30', 'Yarn': 'NE 40/1', 'VAT rate': '21.0%'}"
Orsha B Super Soft 1479982-216A,https://textil.eu/en/p-30553/orsha-b-super-soft-1479982-216a-floral-linen-plain-white-100-linen/,"Traditional material from the origins of plants. A stem is processed from a flax plant, only around 10% of the plant can be used for textiles.
Characteristics: flax absorbs moisture very well, is firm, pleasantly cool, refreshing, flexible and comfortable to wear.
Our 100% flax can only be used for producing outerwear, shirts, trousers, tops, dresses and skirts.
The flax we offer is called Capri.","{'Design': '1479982-216A', 'Fabric': 'Linen plain', 'Material': '100% linen', 'Colour': 'White, Orange', 'Motive': 'Floral', 'Weight': '131 gsm', 'Width': '140-145 cm', 'VAT rate': '21.0%'}"
Arado PVC 80338-505,https://textil.eu/en/p-27119/arado-pvc-80338-505-floral-twill-pvc-coated-glossy-pink-100-cotton100-pvc/,"Cotton twill is a weave that is created by a set of oblique parallel rows running on the fabric surface from right to left, or in an opposite direction
  PVC is the name for polyvinyl chloride substance. This layer of PVC is applied during production to cotton twill, therefore creating a very pleasant material that is relatively flexible, pliable and either matte or glossy. Working with PVC or laminated cotton is relatively simple and does not fray at all.
The possibilities of use are wide, especially where you want to ensure a certain degree of waterproofness, quick and easy cleaning, and at the same time great resistance to dirt. The laminated cotton is fabric for making tablecloths as well as it can also be used to sew work aprons and bibs, bags for gymnastics or snacks, cosmetic bags, waterproof hats, electronics cases and much more. It can also be used to renovate changing tables or dining chairs.
The use of PVC fabrics is really extensive. You can also find most of our laminated materials in non-laminated form, which opens up many possibilities for combining and harmonising your interior and exterior.","{'Design': '80338-505', 'Fabric': 'Twill - PVC coated, glossy', 'Material': '100% cotton/100% PVC', 'Colour': 'Pink, White', 'Motive': 'Floral, Stripes', 'Weight': '300 gsm', 'Width': '142-152 cm', 'Thread': '46x23', 'Yarn': 'Ne 24/1 Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft 1476621-05,https://textil.eu/en/p-27416/diana-soft-1476621-05-floral-cotton-plain-beige-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1476621-05', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Beige, Violet', 'Motive': 'Floral', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana PVC 1480381-501,https://textil.eu/en/p-28730/diana-pvc-1480381-501-mix-plain-pvc-coated-glossy-white-100-cotton100-pvc/,Bavlněné plátno - PVC povrstvení,"{'Design': '1480381-501', 'Fabric': 'Plain - PVC coated, glossy', 'Material': '100% cotton/100% PVC', 'Colour': 'White, Black', 'Motive': 'Mix', 'Weight': '231 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
